"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"AAVAS","Aavas Financiers Limited","7(2)","YOGESH KUMAR BANSAL","Employees/Designated Employees","Equity Shares","4348","0.01",,"1000","1705000","Sell","Equity Shares","3348","0","21-Dec-2020","21-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:32","https://archives.nseindia.com/corporate/xbrl/IT_1088157_373953_28122020053229_WEB.xml"
"AAVAS","Aavas Financiers Limited","7(2)","VINOD PANICKER","Employees/Designated Employees","Equity Shares","2625","0",,"1200","2040000","Sell","Equity Shares","1425","0","23-Dec-2020","24-Dec-2020","26-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:32","https://archives.nseindia.com/corporate/xbrl/IT_1088157_373953_28122020053229_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Jagdish Dwarkadas Joshi","Other","Equity Shares","9500","0.01",,"111","205350","Sell","Equity Shares","9389","0.01","24-Dec-2020","24-Dec-2020","28-Dec-2020","Others","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:31","https://archives.nseindia.com/corporate/xbrl/IT_1088156_373950_28122020053102_WEB.xml"
"AUROPHARMA","Aurobindo Pharma Limited","7(2)","P APARNA","Employees/Designated Employees","Equity Shares","2300","0",,"1200","1076672","Sell","Equity Shares","1100","0","02-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NA","-","28-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1088154_373947_28122020053002_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Avijit Saha","Employees/Designated Employees","Equity Shares","16000","0",,"5000","2594950","Sell","Equity Shares","11000","0","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:26","https://archives.nseindia.com/corporate/xbrl/IT_1088152_373942_28122020052613_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","SUBHENDU TRIPATHY","Employees/Designated Employees","Equity Shares","28500","0",,"12000","6228000","Sell","Equity Shares","16500","0","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:26","https://archives.nseindia.com/corporate/xbrl/IT_1088152_373942_28122020052613_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ARNAB CHAKRAVARTI","Employees/Designated Employees","Equity Shares","5500","0",,"5500","3091425","Sell","Equity Shares","Nil","0","22-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:26","https://archives.nseindia.com/corporate/xbrl/IT_1088152_373942_28122020052613_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","JAIPRAKASH MISHRA","Employees/Designated Employees","Equity Shares","2560","0",,"2560","1305000","Sell","Equity Shares","Nil","0","24-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:26","https://archives.nseindia.com/corporate/xbrl/IT_1088152_373942_28122020052613_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","PARAG KALE","Employees/Designated Employees","Equity Shares","44225","0.01",,"2000","484000","Sell","Equity Shares","42225","0.01","16-Dec-2020","16-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:24","https://archives.nseindia.com/corporate/xbrl/IT_1088150_373937_28122020052414_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","PARAG KALE","Employees/Designated Employees","Equity Shares","45225","0.01",,"1000","240000","Sell","Equity Shares","44225","0.01","16-Dec-2020","16-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:24","https://archives.nseindia.com/corporate/xbrl/IT_1088150_373937_28122020052414_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","PARAG KALE","Employees/Designated Employees","Equity Shares","42225","0.01",,"3000","654150","Sell","Equity Shares","39225","0.01","23-Dec-2020","23-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:24","https://archives.nseindia.com/corporate/xbrl/IT_1088150_373937_28122020052414_WEB.xml"
"MOTOGENFIN","The Motor & General Finance Limited","7(2)","RAM PRAKASH & CO.(P) LTD","Promoter Group","Equity Shares","1577560","4.07",,"5776","117967","Buy","Equity Shares","1583336","4.09","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","28-Dec-2020 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1088148_373932_28122020051731_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Rajesh Agrawal, Trustee of Rajesh Agrawal Trust","Promoters","Equity Shares","12639933","14.48",,"106588","197187800","Sell","Equity Shares","12533345","14.48","24-Dec-2020","24-Dec-2020","28-Dec-2020","Others","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1088147_373930_28122020051711_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Aayush M Agrawal, trustee Aayush Agrawal Trust","Promoters","Equity Shares","12540389","14.37",,"116960","216376000","Sell","Equity Shares","12423429","14.36","24-Dec-2020","24-Dec-2020","28-Dec-2020","Others","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1088147_373930_28122020051711_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Satish  Agrawal","Other","Equity Shares","68715","0.08",,"553","1023050","Sell","Equity Shares","68162","0.08","24-Dec-2020","24-Dec-2020","28-Dec-2020","Others","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1088147_373930_28122020051711_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Yogesh Agrawal, Trustee of Yogesh Agrawal Trust","Promoters","Equity Shares","12639934","14.48",,"106588","197187800","Sell","Equity Shares","12533346","14.38","24-Dec-2020","24-Dec-2020","28-Dec-2020","Others","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1088147_373930_28122020051711_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Ravi Agrawal, Trustee of Ravi Agrawal Trust","Promoters","Equity Shares","12545180","14.38",,"112067","207323950","Sell","Equity Shares","12433113","14.37","24-Dec-2020","24-Dec-2020","28-Dec-2020","Others","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1088147_373930_28122020051711_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Ganga Exports being represented by Yogesh Agrawal, Rajesh Agrawal & Ravi Agrawal","Promoters","Equity Shares","2390903","2.74",,"46575","86163750","Sell","Equity Shares","2344328","2.71","24-Dec-2020","24-Dec-2020","28-Dec-2020","Others","-","-","0","0","0","0","NSE","-","28-Dec-2020 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1088147_373930_28122020051711_WEB.xml"
"MRO-TEK","MRO-TEK Realty Limited","7(2)","ANIRUDDHA BHANUPRASAD MEHTA","Promoter Group","Equity Shares","3094881","16.56",,"5352","192112","Buy","Equity Shares","3100233","16.59","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","28-Dec-2020 17:09","https://archives.nseindia.com/corporate/xbrl/IT_1088142_373925_28122020050931_WEB.xml"
"BHARTIARTL","Bharti Airtel Limited","7(2)","Bharti Airtel Employee Welfare Trust","Other","Equity Shares","1045787","0.02",,"1485758","738205715","Buy","Equity Shares","2531545","0.05","21-Dec-2020","23-Dec-2020","23-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","28-Dec-2020 16:57","https://archives.nseindia.com/corporate/xbrl/IT_1088139_373922_28122020045719_WEB.xml"
"IIFL","IIFL Finance Limited","7(2)","Radhakrishnan  Mohan","Other","Equity Shares","100000","0.03",,"65000","7250000","Sell","Equity Shares","35000","0.01","23-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 16:52","https://archives.nseindia.com/corporate/xbrl/IT_1088138_373917_28122020045201_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Prashant Pimple","Employees/Designated Employees","Equity Shares","26377","0",,"25877","7853670","Sell","Equity Shares","500","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 16:20","https://archives.nseindia.com/corporate/xbrl/IT_1088133_373905_28122020042041_WEB.xml"
"NAM-INDIA","Nippon Life India Asset Management Limited","7(2)","Bhalchandra Yeshwant Joshi","Employees/Designated Employees","Equity Shares","57991","0.01",,"23857","7233442","Pledge","Equity Shares","57991","0.01","23-Dec-2020","23-Dec-2020","24-Dec-2020","Pledge Creation","-","-","0","0","0","0","NA","-","28-Dec-2020 16:20","https://archives.nseindia.com/corporate/xbrl/IT_1088133_373905_28122020042041_WEB.xml"
"NRBBEARING","NRB Bearing Limited","7(2)","AZIZ YOUSUF ZAVERI","Promoter Group","Equity Shares","909223","0.94",,"1500","124898","Buy","Equity Shares","910723","0.94","22-Dec-2020","22-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","28-Dec-2020 16:09","https://archives.nseindia.com/corporate/xbrl/IT_1088130_373891_28122020040906_WEB.xml"
"NRBBEARING","NRB Bearing Limited","7(2)","HARSHBEENA SAHNEY ZAVERI","Promoters","Equity Shares","10832359","11.18",,"3500","334936","Buy","Equity Shares","10835859","11.18","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","28-Dec-2020 16:08","https://archives.nseindia.com/corporate/xbrl/IT_1088129_373889_28122020040823_WEB.xml"
"NRBBEARING","NRB Bearing Limited","7(2)","HARSHBEENA SAHNEY ZAVERI","Promoters","Equity Shares","10831809","11.18",,"550","46920","Buy","Equity Shares","10832359","11.18","22-Dec-2020","22-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","28-Dec-2020 16:08","https://archives.nseindia.com/corporate/xbrl/IT_1088129_373889_28122020040823_WEB.xml"
"MINDTREE","MindTree Limited","7(2)","Rathinavel Rajesh Kumar","Employees/Designated Employees","Equity Shares","5012","0",,"1757","2635500","Sell","Equity Shares","3255","0","22-Dec-2020","22-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 15:50","https://archives.nseindia.com/corporate/xbrl/IT_1088125_373883_28122020035036_WEB.xml"
"FRETAIL","Future Retail Limited","7(2)","CPT Family Trust","Other","Equity Shares","Nil","0",,"70904","5472371","Buy","Equity Shares","70904","0.01","24-Dec-2020","24-Dec-2020","24-Dec-2020","Off Market","-","-","0","0","0","0","NA","-","28-Dec-2020 15:46","https://archives.nseindia.com/corporate/xbrl/IT_1088123_373880_28122020034616_WEB.xml"
"FRETAIL","Future Retail Limited","7(2)","Chandra Prakash Toshniwall","Key Managerial Personnel","Equity Shares","70904","0.01",,"70904","5472371","Sell","Equity Shares","Nil","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Off Market","-","-","0","0","0","0","NA","-","28-Dec-2020 15:46","https://archives.nseindia.com/corporate/xbrl/IT_1088123_373880_28122020034616_WEB.xml"
"FRETAIL","Future Retail Limited","7(2)","Future Corporate Resources Private Limited","Promoters","Equity Shares","99844365","18.41",,"997247","75966848","Pledge Invoke","Equity Shares","98847118","18.23","19-Dec-2020","23-Dec-2020","24-Dec-2020","Invocation of pledge","-","-","0","0","0","0","NA","-","28-Dec-2020 15:46","https://archives.nseindia.com/corporate/xbrl/IT_1088123_373880_28122020034616_WEB.xml"
"CUB","City Union Bank Limited","7(2)","VENKATASUBRAMANIAN R","Other","Equity Shares","104250","0.01",,"7000","1289820","Sell","Equity Shares","97250","0.01","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","BSE,NSE","-","28-Dec-2020 15:25","https://archives.nseindia.com/corporate/xbrl/IT_1088121_373876_28122020032501_WEB.xml"
