"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Sanjay Garyali","Employees/Designated Employees","Equity Shares","26732","0",,"5298","4299590","Buy","Equity Shares","32030","0","13-Nov-2020","13-Nov-2020","13-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","SAURABH GOSWAMI","Employees/Designated Employees","Equity Shares","32276","0",,"3250","3959702","Buy","Equity Shares","35526","0","13-Nov-2020","13-Nov-2020","16-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","CHETAN SAVLA","Employees/Designated Employees","Equity Shares","277522","0.01",,"10000","17670047","Sell","Equity Shares","267522","0.01","13-Nov-2020","13-Nov-2020","17-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Jaimin Bhatt","Key Managerial Personnel","Equity Shares","1285904","0.07",,"14414","18089372","Buy","Equity Shares","1300318","0.07","13-Nov-2020","13-Nov-2020","14-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Dipak Gupta","Director","Equity Shares","880270","0.05",,"18546","22701092","Buy","Equity Shares","898816","0.05","13-Nov-2020","13-Nov-2020","14-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Rajesh Khanna","Employees/Designated Employees","Equity Shares","26468","0",,"500","509577","Buy","Equity Shares","26968","0","13-Nov-2020","13-Nov-2020","15-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Jaise Isaac","Employees/Designated Employees","Equity Shares","1325","0",,"2497","3254615","Buy","Equity Shares","3822","0","13-Nov-2020","13-Nov-2020","15-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","SAURABH GOSWAMI","Employees/Designated Employees","Equity Shares","32776","0",,"500","900000","Sell","Equity Shares","32276","0","11-Nov-2020","11-Nov-2020","16-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Kalpana Agarwal","Employees/Designated Employees","Equity Shares","33953","0",,"1815","2635242","Buy","Equity Shares","35768","0","13-Nov-2020","13-Nov-2020","16-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Sanjay Purwar","Employees/Designated Employees","Equity Shares","6925","0",,"2392","2537885","Buy","Equity Shares","9317","0","13-Nov-2020","13-Nov-2020","16-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Elizabeth Venkataraman","Employees/Designated Employees","Equity Shares","36963","0",,"3410","3323733","Buy","Equity Shares","40373","0","13-Nov-2020","13-Nov-2020","14-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Manjul Tilak","Employees/Designated Employees","Equity Shares","14284","0",,"1378","1394179","Buy","Equity Shares","15662","0","13-Nov-2020","13-Nov-2020","15-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:47","https://archives.nseindia.com/corporate/xbrl/IT_1083498_364302_17112020054730_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","DHIRENDRA MOHAN GUPTA","Promoter Group","Equity Shares","249078","0.09",,"10000","369848","Buy","Equity Shares","259078","0.09","13-Nov-2020","13-Nov-2020","17-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:42","https://archives.nseindia.com/corporate/xbrl/IT_1083497_364299_17112020054254_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Investments Private Limited","Promoter Group","Equity Shares","332492694","20.24",,"940000","57481000","Pledge Revoke","Equity Shares","332492694","20.24","12-Nov-2020","12-Nov-2020","13-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Nov-2020 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1083495_364296_17112020053739_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","Indusglobe Mulitventures Private Limited","Promoter Group","Equity Shares","255986044","15.58",,"480000","29352000","Pledge Revoke","Equity Shares","255986044","15.58","12-Nov-2020","12-Nov-2020","13-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Nov-2020 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1083495_364296_17112020053739_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Investments Private Limited","Promoter Group","Equity Shares","332492694","20.24",,"740000","47064000","Pledge Revoke","Equity Shares","332492694","20.24","13-Nov-2020","13-Nov-2020","17-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Nov-2020 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1083495_364296_17112020053739_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","Indusglobe Mulitventures Private Limited","Promoter Group","Equity Shares","255986044","15.58",,"1140000","72504000","Pledge Revoke","Equity Shares","255986044","15.58","13-Nov-2020","13-Nov-2020","17-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Nov-2020 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1083495_364296_17112020053739_WEB.xml"
"IIFLWAM","Iifl Wealth Management Limited","7(2)","Prashasta Seth","Employees/Designated Employees","Equity Shares","172815","0.2",,"13402","12923578","Sell","Equity Shares","159413","0.18","13-Nov-2020","13-Nov-2020","17-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:34","https://archives.nseindia.com/corporate/xbrl/IT_1083494_364292_17112020053429_WEB.xml"
"IIFLWAM","Iifl Wealth Management Limited","7(2)","CHITRESH KARNAWAT","Employees/Designated Employees","Equity Shares","21202","0.02",,"20000","19402115","Sell","Equity Shares","1202","0","13-Nov-2020","13-Nov-2020","17-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:34","https://archives.nseindia.com/corporate/xbrl/IT_1083494_364292_17112020053429_WEB.xml"
"IIFLWAM","Iifl Wealth Management Limited","7(2)","CHIRAG GANDHI","Employees/Designated Employees","Equity Shares","39783","0.05",,"3000","2925000","Sell","Equity Shares","36783","0.04","14-Nov-2020","14-Nov-2020","17-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:34","https://archives.nseindia.com/corporate/xbrl/IT_1083494_364292_17112020053429_WEB.xml"
"ADVENZYMES","Advanced Enzyme Technologies Limited","7(2)","Mr. Mukund Kabra","Director","Equity Shares","1811750","1.62",,"6250","2015625","Buy","Equity Shares","1818000","1.62","12-Nov-2020","12-Nov-2020","14-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","17-Nov-2020 17:34","https://archives.nseindia.com/corporate/xbrl/IT_1083493_364290_17112020053408_WEB.xml"
"ELGIRUBCO","Elgi Rubber Company Limited","7(2)","SUDARSAN VARADARAJ","Promoters","Equity Shares","23566307","47.09",,"653","11166","Buy","Equity Shares","23566960","47.09","17-Nov-2020","17-Nov-2020","17-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:29","https://archives.nseindia.com/corporate/xbrl/IT_1083490_364281_17112020052929_WEB.xml"
"ELGIRUBCO","Elgi Rubber Company Limited","7(2)","SUDARSAN VARADARAJ","Promoters","Equity Shares","23565323","47.08",,"984","16432","Buy","Equity Shares","23566307","47.09","13-Nov-2020","13-Nov-2020","16-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1083487_364277_17112020052220_WEB.xml"
"MFSL","Max Financial Services Limited","7(2)","MAX VENTURES INVESTMENT HOLDINGS PRIVATE LIMITED","Promoters","Equity Shares","59783275","22.18",,"400000","243320000","Pledge","Equity Shares","59783275","22.18","12-Nov-2020","12-Nov-2020","14-Nov-2020","Pledge Creation","-","-","0","0","0","0","NA","-","17-Nov-2020 17:19","https://archives.nseindia.com/corporate/xbrl/IT_1083485_364271_17112020051943_WEB.xml"
"DBCORP","D.B.Corp Limited","7(2)","Bhawna Agarwal","Immediate relative","Equity Shares","258055","0.15",,"5000","367224","Buy","Equity Shares","263055","0.15","04-Nov-2020","12-Nov-2020","17-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 17:12","https://archives.nseindia.com/corporate/xbrl/IT_1083483_364268_17112020051257_WEB.xml"
"FEDERALBNK","The Federal Bank  Limited","7(2)","ASHUTOSH KHAJURIA","Key Managerial Personnel","Equity Shares","352000","0.02",,"52000","2987400","Pledge","Equity Shares","352000","0.02","12-Nov-2020","12-Nov-2020","13-Nov-2020","Pledge Creation","-","-","0","0","0","0","NA","-","17-Nov-2020 16:57","https://archives.nseindia.com/corporate/xbrl/IT_1083480_364262_17112020045711_WEB.xml"
"GODREJPROP","Godrej Properties Limited","7(2)","Mr. Amandeep Singh","Employees/Designated Employees","Equity Shares","19123","0.01",,"1000","1000000","Sell","Equity Shares","18123","0.01","12-Nov-2020","12-Nov-2020","16-Nov-2020","Market Sale","-","-","0","0","0","0","BSE","-","17-Nov-2020 16:42","https://archives.nseindia.com/corporate/xbrl/IT_1083478_364258_17112020044242_WEB.xml"
"GODREJPROP","Godrej Properties Limited","7(2)","Mr. Amandeep Singh","Employees/Designated Employees","Equity Shares","18123","0.01",,"1000","1001140","Sell","Equity Shares","17123","0.01","14-Nov-2020","14-Nov-2020","16-Nov-2020","Market Sale","-","-","0","0","0","0","BSE","-","17-Nov-2020 16:42","https://archives.nseindia.com/corporate/xbrl/IT_1083478_364258_17112020044242_WEB.xml"
"SASKEN","Sasken Technologies Limited","7(2)","Arti Mody","Promoter Group","Equity Shares","254677","1.69",,"3231","2182153","Buy","Equity Shares","257908","1.71","14-Nov-2020","14-Nov-2020","17-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 16:30","https://archives.nseindia.com/corporate/xbrl/IT_1083476_364254_17112020043058_WEB.xml"
"METROPOLIS","Metropolis Healthcare Limited","7(2)","DR. RAMESH KUMAR","Employees/Designated Employees","Equity Shares","66852","0.13",,"1000","2000000","Sell","Equity Shares","65852","0.13","26-Oct-2020","26-Oct-2020","13-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","17-Nov-2020 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1083471_364243_17112020035117_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Aayush M Agrawal, trustee Aayush Agrawal Trust","Promoters","Equity Shares","12540389","14.37",,"194500","297555825","Pledge","Equity Shares","12540389","14.37","12-Nov-2020","12-Nov-2020","14-Nov-2020","Others","-","-","0","0","0","0","NA","-","17-Nov-2020 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1083470_364241_17112020035112_WEB.xml"
"RKFORGE","Ramkrishna Forgings Limited","7(2)","CHAITANYA JALAN","Director","Equity Shares","15320","0.05",,"1100","395835","Buy","Equity Shares","16420","0.05","14-Nov-2020","14-Nov-2020","17-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 15:48","https://archives.nseindia.com/corporate/xbrl/IT_1083467_364236_17112020034854_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","R D Shelke","Other","Equity Shares","6000","0.01",,"2500","3820125","Buy","Equity Shares","8500","0.01","12-Nov-2020","12-Nov-2020","14-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 15:40","https://archives.nseindia.com/corporate/xbrl/IT_1083464_364231_17112020034021_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Ravi P Agrawal, trustee Ravi Agrawal trust","Promoters","Equity Shares","12545180","14.38",,"775000","1200087500","Pledge","Equity Shares","12545180","14.38","13-Nov-2020","13-Nov-2020","17-Nov-2020","Others","-","-","0","0","0","0","NA","-","17-Nov-2020 15:33","https://archives.nseindia.com/corporate/xbrl/IT_1083462_364225_17112020033321_WEB.xml"
"BETA","Beta Drugs Limited","7(2)","Vijay Kumar Batra","Promoters","Equity Shares","6307628","65.61",,"6400","826616","Buy","Equity Shares","6314028","65.67","14-Nov-2020","14-Nov-2020","16-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","17-Nov-2020 15:26","https://archives.nseindia.com/corporate/xbrl/IT_1083460_364221_17112020032640_WEB.xml"
"DCMSHRIRAM","DCM Shriram Limited","7(2)","Prem Das Satsangi","Employees/Designated Employees","Equity Shares","75000","0.05",,"10000","3380000","Sell","Equity Shares","65000","0.04","13-Nov-2020","13-Nov-2020","16-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","17-Nov-2020 15:11","https://archives.nseindia.com/corporate/xbrl/IT_1083457_364215_17112020031106_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Sahyog Holdings Private Limited","Promoter Group","Equity Shares","112067860","4.64",,"2290000","774020000","Pledge Revoke","Equity Shares","112067860","4.64","12-Nov-2020","12-Nov-2020","13-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Nov-2020 14:56","https://archives.nseindia.com/corporate/xbrl/IT_1083455_364205_17112020025629_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Vividh Finvest Private Limited (Formerly Vividh Consultancy & Advisory Services Private Limited)","Promoter Group","Equity Shares","143370690","5.93",,"750000","253500000","Pledge Revoke","Equity Shares","143370690","5.93","12-Nov-2020","12-Nov-2020","13-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Nov-2020 14:56","https://archives.nseindia.com/corporate/xbrl/IT_1083455_364205_17112020025629_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Techno Projects Management Limited","Promoter Group","Equity Shares","264454220","10.94",,"280000","95970000","Pledge Revoke","Equity Shares","264454220","10.94","12-Nov-2020","12-Nov-2020","13-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","17-Nov-2020 14:56","https://archives.nseindia.com/corporate/xbrl/IT_1083455_364205_17112020025629_WEB.xml"
